Date|Active Users|Favorites|Total Visits|Date Created|Last Updated|Server Size|Genre|Title|Creator|gameID|Category|URL|Description
2022-02-22 11:01:02|4380|43796|5.6M+|10/16/2021|2/21/2022|10|All Genres|[🎉x2Luck🎉]SwordFactoryBy@SamirDevs|@SamirDevs|7755155116|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=7755155116&Position=11&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.147Z|⚔️ Welcome to Sword Factory! ⚔️ 🔗 Join the roblox group SamirDevs Studios in the description below to get a +25% luck boost in both ascender and factory! 📚 This is a tycoon and simulator based game about creating swords with your factory and gaining cash from selling them or fighting mobs using your own swords! 🎮 Gameplay: - You create swords with your own factory! - Upgrade parts of your factory for better swords! - Battle noobs with your swords for EXP and Levels! - Compete in many leaderboards! 📙 Update Log [v5.85]: - x2 Weekday Event is now active! - Fixed the dataloss issue by using updateasync. - Ascender items should not be disappearing now. - Added particles to the character with rares. - Fixed a bug where your factory wont work. - Fixed most of the duping methods available. - Finally fixed the bug with the buy options. - Full update log in the community server. 🏅 Credits: SamirDevs - Developer Ozzour - Map Builder NikoSquared - Game Idea
2022-02-22 11:01:02|24392|172387|23.0M+|10/3/2020|2/17/2022|7|All Genres|CheeseEscape[Horror]By@Spirow734|@Spirow734|5777099015|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=5777099015&Position=21&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.148Z|Another pointless game in which you have to survive from a harmless rat. I advise you to play with the sounds so that you dont miss anything. Create a free VIP server and play alone or with friends for the best experience. Leave a like if you enjoy this game! Good luck!
2022-02-22 11:01:02|1752|1281308|226.5M+|8/10/2018|9/4/2020|30|Fighting|💥SuperPowerTrainingSimulatorByTheStateofMind|The State of Mind|2202352383|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=2202352383&Position=32&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.149Z|💥 Welcome to Superpowers Training Simulator! 💥 👊🏻 Train your Fists and punch like Superman! 💪🏻 Train your Body and become Invincible! ✨ Train your mind to achieve psychic powers! ⚡️ Train your speed to the point of teleportation! ☄️ Take the path of Superhero or Supervillain! 🏆 Compete in Global Leaderboards and much more! 📙 UPDATE LOG {V 1.7} 📙 - 🎃 Added Day & Night Cycle System! - 🔥 Added Special Halloween NPCs Quests & Skills! - ⚜️ Added Many Secret Training Areas! - 🔰 Added New Auras & Skills Tier! - ⚔️ Removed Safe Zone In City Port! - 👑 Give +5 Tokens Every Minute Outside Safe Zone! - 🔧 Fixed OP Weight Glitch & Many Minor Bugs! [ By Thai Devs Team 😊 ]
2022-02-22 11:01:03|5136|59295|7.9M+|1/20/2022|2/20/2022|8|Adventure|[🌍WORLD3]MagnetSimulator2⚡BySuperMagnetStudios|Super Magnet Studios|8592863835|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=8592863835&Position=1&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.140Z|👍 Next code at 50000 likes! Use Code big25000 in-game! ⚡ Welcome to Magnet Simulator 2! This is a sequel to the infamous Magnet Simulator. In this game you use your magnet to collect coins level up and upgrade your magnets collect pets which help you collect more coins evolve pets collect enchantments and more! 🚨 UPDATE 3 - Code omg3rdupdate 🌍 WORLD 3 IS HERE! 💎 Crystal currency! 🚧 4 new areas 🥚 4 new eggs 🐾 28 new pets 🧲 6 new magnets 💨 23 new speed upgrades 🎒 11 new storage upgrades 🏆 5 new achievements 🧙 New crystal enchantments 🔥 2nd daily & group reward in world 3 🐾 New exclusive pets with lucky boosts ✨ Auto Evolve gamepass 💎 x2 Crystals gamepass 💬 Chat stays open during egg hatching & pet evolving 🔨 Major fixes & performance changes ❓ Find a bug? Report it to serverModule through messages or a social link! Credits: serverModule(@inventionrunner) - Lead Developer EnsyDev(@EnsyDev) - Builder/Modeler
2022-02-22 11:01:03|3061|25430|2.0M+|1/22/2022|2/21/2022|15|All Genres|[VEGAS!]RapSimulatorBy@indieuns|@indieuns|8607531509|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=8607531509&Position=27&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.149Z|🎤Reach 100000 streams and get a FREE ADDITIONAL PLAQUE SLOT in YouTube Simulator X! Reach 1000000 streams and get another one! 🎤LATEST UPDATE: - LAS VEGAS HAS ARRIVED TO RAP SIMULATOR! In Las Vegas there is four new chests 20 new handheld microphones and 20 new standing microphones! - BONJOUR! PARIS HAS ARRIVED TO RAP SIMULATOR! In paris there is four new chests 20 new handheld microphones and 20 new standing microphones! - E to click on PC Left trigger to click on xbox - New tattoo parlor where you can get face tattoos! 🎤Welcome to Rap Simulator brought to you by Indieun. Go from a broke noob to a rich and famous rapper! Grow your fan base and give tours around the world! Will you be the next biggest thing in hip-hop? 🎤Console users use DPAD to SCROLL DOWN on SCROLLING FRAMES! 🎤Premium users get access to EXCLUSIVE materials to paint their car with! 🎤Maps by o_vvolf follow him on twitter @vvolfyyy
2022-02-22 11:01:04|9330|299869|108.5M+|5/8/2021|2/17/2022|7|Adventure|BuildaBoattoSurvive!ByDashingBuilders|Dashing Builders|6783611814|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=6783611814&Position=13&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.147Z|👍Please THUMBS UP👍 our game - COMMUNITY REWARD @ 330K LIKES! UPDATE!!! Can you survive HIGH SCHOOL WORLD? 🔨BUILD your boat and try to make it down the river. Can you find the secret treasure at the end?! This game is entirely based on Build A Boat For Treasure and made by BaB fans. You can play their game by searching it!
2022-02-22 11:01:04|6185|800240|49.1M+|9/27/2018|2/22/2022|8|Horror|TheRakeREMASTEREDBy@RVVZ|@RVVZ|2413927524|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=2413927524&Position=31&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.149Z|RUN HIDE SURVIVE. The Rake lurks through the forest at night searching for victims to stalk hunt and slay. Find items or upgrade your inventory with gained points at the shop. Can you survive the night? 🎮📱 Now available on Mobile & Xbox 👥 Join the group for +25 starting points https://www.roblox.com/groups/2930838/NI 🔥 PREMIUM benefits: +25 starting points and 10% extra total points per night 👍 Dont forget to leave a like for future updates! Controls: Sprint - LShift / LT Settings - Z / D-Pad Down RVVZ - Lead Dev/Scripter DeliverCreations - Building/Composing/Artwork Bxrserker - Building/Modelling/Lighting FoxOfJuly - Animating/Modelling/GFX (https://devforum.roblox.com/t/r/1664569) A remaster by Nightmare Industries.
2022-02-22 11:01:05|1674|36485|4.9M+|1/4/2022|2/18/2022|15|Adventure|[SPECS6/8]dbzadventuresunleashedByAdventuresUnleashed|Adventures Unleashed|8448735476|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=8448735476&Position=10&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.147Z|brought to you by the head developer of project xl (reusing some old stuff and trying to experiment with some new ideas) welcome to dbzau. go on quests spin for new movesets defeat bosses for a chance to gain their moveset etc think of this game as something like ABA where characters have different movesets and combos to be discovered. theyll be multiple variations of characters like blue vegeta ssj4 gohan ssj god broly etc the game is a bit new so expect bugs and lack of content. updates will be frequent so constantly expect new movesets bosses and armor updates recent updates -specs -2 secret updates code gasstationworker
2022-02-22 11:01:05|1936|53889|4.5M+|10/31/2021|2/21/2022|25|All Genres|[💗]LifeSentenceByHardTimeStudios|Hard Time Studios|7860844204|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=7860844204&Position=2&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.145Z|💗New Update At 18k Likes💗 ❗(GAME IS IN BETA GLITCHES MAY OCCUR!)❗ Welcome To Life Sentence! Be a inmate and attempt to survive in a prison where every sentence is a death sentence. Rub shoulders with up to 25 fellow inmates in a sprawling jail with unique areas each filled with fully interactive furniture and props. 📣 (Exiting the game In Combat will cause you to lose your bounty if you see a Red Gun in the bottom left you are In Combat.) -[CONTROLS]- Drop Item [Q/DPad Left] Stomp [E/DPad Down] Drag [G/DPad Up] Reload [R/Button X] Run [LeftShift/LeftThumbStick] JOIN THE GROUP! https://www.roblox.com/groups/6084540/Hard-Time-Studios#!/about Make Sure To Leave A Like 👍
2022-02-22 11:01:06|902|54383|4.0M+|10/26/2021|2/15/2022|20|All Genres|[🔥UPDATE1]AnimeClashSimulatorByAnimeCIash|Anime CIash|7842028704|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=7842028704&Position=22&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.148Z|👍NEXT CODE AT 25K LIKES! 💥 Use code 20KWOW UPDATE1 CRAZY10KLIKES RELEASE LETSGO7500LIKES and OUAH15KLIKES for Crystals! Anime Clash is a training game inspired by multiple popular Anime shows with tons of worlds to explore and hundreds of unique pets! ⚔️ Slash your swords to train chakra! 💰 Sell chakra to earn millions of yen! 🛍️ Buy new swords scrolls ranks with yen to progress faster! 😈 Defeat bosses to earn thousands of crystals! ✨ UPGRADE your pets with different machines! 🔥 Collect HUNDREDS of unique pets! 🎁 Latest Update [UPDATE 1] - 👿 Demon Island! - 🌊 39 New Pets! - ❄️ Azaka Boss! - 🌟 10 New Achievements! - 🔥 6 New Powers! - 🧭 5 New Quests! - 💪 New Training Area! - 🗡️ 24 New Swords! + MUCH MORE! 🎁 Follow us for codes & updates! Anime Clash: @AnimeClashRBX Creative Director/Builder: @SerialPartrbx Head Developer/Programmer: @Robxsoft 🔔 New updates every week! Make sure to FOLLOW to be notified!
2022-02-22 11:01:07|1961|582298|158.1M+|12/3/2018|2/3/2022|20|Fighting|⚡SuperPowerFightingSimulatorByGamesReborn|GamesReborn|2619187362|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=2619187362&Position=25&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.149Z|Use code 150KLIKES for tokens! Next code at 200K likes! 💥 Train your body fists mind and speed in this ultimate training game! Unlock new skills reach powerful ranks team up with friends venture to new islands & much more! 💥 🔥 This Game Has Free VIP Servers! 🔥 🌟 Users with Roblox Premium can open the Premium Chest at spawn! 🌟 📙 Update Log (V14) 📙 - 🎉 Added New Year/Winter Event! - ⭐ Added 4 New Transformations! - ⚔️ Added Holiday Item Chest! - ❄️ Added Limited Time NPC Quests & Skills! - ⏰ Added New Daily & Weekly Quests! - 🐉 Added Transformation & Ancient Item Shop To Spawn! - 🔧 Many Improvements & Fixes! ⚔️ Bounty Killstreaks & Reputation can not be gained or lost in VIP Servers or Space Dimension! ⚔️ [ Inspired By Super Power Training Simulator ]
2022-02-22 11:01:07|11641|128803|11.4M+|2/5/2022|2/22/2022|24|All Genres|PLSDONATE💸[NEW]By@haz3mn|@haz3mn|8737602449|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=8737602449&Position=14&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.147Z|💸 PLS DONATE is a game where you can claim stands and make it say anything you want! You can donate or make Robux by having clothing on sale. Your on sale clothing will automagically appear on your stand! ⚠️ Donations are done through clothing sales which can take up to a week to receive. The Robux shown in-game is the price at the time of sale. The Robux you receive may be less due to Roblox taxes. You can see your pending Robux here: https://www.roblox.com/transactions ⭐ Please consider liking and favoriting the game for more updates also join the Quataun group for future perks! 🐛 Please note the game is still in beta which means you might encounter some bugs while playing thank you for understanding! Designer & Programmer: @haz3mn @fewkz (roblox) Digital Distribution: Quataun (roblox group)
2022-02-22 11:01:08|3868|54912|2.0M+|6/6/2021|2/22/2022|20|Horror|[Horror]FrigidDuskByIdcStudio|Idc Studio|6915976310|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=6915976310&Position=7&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.146Z|👻 A horror game/experience 👻 📝Recent Updates - Added a Badge - Revamped Leights Path-finding Enter the world of ice where the winds are unbearable & the temperatures are crazy cold. You and your team of scientist have developed a bio-weapon. This weapon was stolen years into the making and could be used as a threat. Its up to you to retrieve it back. 🎮COMPATIBILITY - VR (Only on Vive) - PC - Mobile (Some Control Bugs) ⚙️Recommendation⚙️ - Headphones - max graphics (If set to low flashlight will be useless) - High Brightness (game is dark) - Slightly Lower Volume
2022-02-22 11:01:08|5268|1308808|375.6M+|11/22/2019|2/12/2022|10|Horror|BananaEats🍫By@RyCitrus|@RyCitrus|4448566543|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=4448566543&Position=28&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.149Z|Latest updates: 🎁Use code PINK for a free beacon! • New Valentines Skins and Chocolate Bar Banana! • New Beacon Pack! Read the update-log here: https://devforum.roblox.com/t/--/835540 Hide from Banana complete hidden puzzles and escape when exits open! Can you survive the killer banana? Get bonus coins every round with Premium! Follow @RyCitrus on Twitter for new codes and more! Credits: @MsDatzky - Thumbnail Art & Banana Pop Parlor  @BeetBowl - Bananas Bash Fun Center & Plantain Cabins  @Fujisockie - Banana Manor  @EZCatArt - Banana Manor Paintings  @Zamual (SoundCloud) - Round Music #2
2022-02-22 11:01:09|2454|77973|11.8M+|10/12/2021|2/22/2022|1|Comedy|ForgetYourFriendsBirthday![🎩Customization]By@JayPlays_JP|@JayPlays_JP|7720354124|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=7720354124&Position=23&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.148Z|Saturday March 14th Your friend invited you to their birthday party. You are about to arrive at their house. ... Get all endings to complete the game. ...and dont you even dare to skip the intro cutscene. Do you know how much effort I put into this? Make sure to report bugs if you find any 🛠️ Dont forget to like 👍 and favorite ⭐ the game! Builder: @MrBlobBobz Creator / Lead developer: @JayPlays_JP Trailer: @estoniaepicgamer Join my group so i have more members than mr blob bob: https://www.roblox.com/groups/6552523 Dont join this group: https://www.roblox.com/groups/11121522
2022-02-22 11:01:09|9825|61457|13.7M+|12/27/2021|2/18/2022|22|Town and City|RedcliffCity🏖️RPVILLA!🏡ByRedcliffCityRP|Redcliff City RP|8369888266|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=8369888266&Position=29&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.149Z|Roblotopia RP is now Redcliff City RP! Welcome to Redcliff City a place where you can socialize meet new friends be whoever you want and most importantly do whatever you want! 🏡 Own and live in lavish houses! 🏎️ Cruise around the town in fancy cars! 👗 Decorate your avatar from an ever-growing selection of accessories! ⚽ Choose from an abundance of tools to suit your roleplay needs! 🙋‍♂️ Socialize with other players and make new friends! Enjoying Redcliff City RP? Support us with a thumbs up 👍 favorite ⭐ and join our community server 🏘️ to meet the community and for news on upcoming updates! Help us improve the gameplay experience by reporting any bugs via the group wall or the community server! Press N and M to increase/decrease car speed
2022-02-22 11:01:09|3581|31021|2.5M+|10/3/2021|2/21/2022|20|Adventure|[REBIRTHS]FirefighterSimulator🔥By42BitStudios|42 Bit Studios|7632911345|Up-And-Coming|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=224f5f39-52b9-40fe-9791-f938cbfc39ec&PageType=Games&PlaceId=7632911345&Position=17&SortName=Curated_103&SortPosition=2&LocalTimestamp=2022-02-22T17:00:56.147Z|🔥 Welcome to Firefighter Simulator! 💰 Use codes 500likes and 5000likes for 500 cash each! 👍 Next code @25000 Likes! ==== ⭐ REBIRTHS UPDATE ⭐ ==== Climb the leaderboard and power up your gear by rebirthing! (To Rebirth visit the Jungle zone and go to the entrance at the end) • 👷 Be a Firefighter and spray out fires! • ⚒️ Upgrade your gear to take out more ferocious fires! • 🗺️ Discover new worlds & enjoy endless possibilities! 🎁 Join 42 Bit Studios for rewards! ➤ https://www.roblox.com/groups/11575139/ClickHere Please thumbs-up 👍 and favorite ⭐ if you enjoy our game. Created by Velstorm and 1CoaI
